0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.105613 -1.109777 2.666330 -1.484463 -0.074866 -1.005223 0.261807 3.258327 0.087855 -2.454658 0.386620 1.266096 -0.516754 0.455150 1.106243 -1.501371 -2.741696 -1.045599 3.843944 -4.388203 2.299016 -0.842700 1.084130 -4.332449 -1.282711 0.150437 -2.585882 -4.383505 -0.688052 -0.583951 -0.477040 0.934392 3.265762 -1.012185 1.810546 0.935837 0.188180 -0.731422 -0.871803 3.945982 -3.708662 -0.667136 -2.365082 -1.122328 1.031655 0.856890 0.019625 1.456364 -2.935323 -1.512869 1.838960 1.555189 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.551667 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.282090 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.243561 -1.195814 1.695983 -1.891198 1.090581 0.671652 0.815148 0.914635 0.087855 -2.454658 0.386620 1.266096 -0.025973 -0.312352 0.108617 -3.271476 -2.072889 0.515882 3.843944 -4.855015 2.299016 -1.092028 2.414304 -3.573525 -1.282711 -1.165424 -2.585882 -5.360634 -0.820562 -0.189944 -0.477040 -1.366290 3.843185 -1.012185 1.810546 0.935837 0.188180 -1.169975 -0.871803 3.945982 -3.708662 -0.704328 -1.140226 -1.122328 1.031655 0.856890 0.019625 2.068149 -2.080500 -1.512869 2.336939 2.476960 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 -0.063648 0.495000 
0.495918 -0.657947 -0.635310 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.419831 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.040813 -1.109777 -0.046242 -1.484463 0.685991 0.671652 0.815148 0.914635 -0.442029 -2.454658 0.386620 1.266096 -0.025973 -1.539854 1.106243 -1.742328 -2.072889 2.215422 1.738207 -5.368000 -0.444195 -0.646334 1.084130 -3.573525 -1.282711 -0.313999 -2.585882 -5.360634 -0.820562 -2.281589 -0.876319 -2.740592 3.843185 -0.664944 1.810546 0.935837 0.188180 -1.169975 -0.871803 3.945982 -3.497448 -0.268608 -2.149086 -1.122328 -0.221826 -0.320197 0.019625 1.456364 -2.935323 -1.512869 3.076314 0.502436 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.779463 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.536174 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.536667 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.282090 0.255766 -0.975198 1.586315 0.100762 -0.423910 1.114247 0.653970 -0.901435 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.243561 -1.195814 3.367484 -1.484463 0.685991 0.671652 0.815148 0.914635 -1.978363 -2.454658 0.386620 1.266096 1.358790 -0.312352 -0.352058 -1.501371 -2.072889 0.515882 3.843944 -4.388203 2.924757 -0.842700 1.084130 -4.332449 -0.314286 -1.165424 -2.585882 -5.360634 -0.820562 -2.281589 -0.876319 -1.366290 3.843185 -1.012185 1.810546 0.935837 0.188180 -1.169975 0.009748 3.945982 -3.497448 -0.268608 -2.149086 -1.122328 -0.221826 -0.370869 0.019625 1.456364 -2.080500 -1.512869 1.838960 2.476960 -0.168827 0.470122 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.781600 1.215349 -0.688256 0.335489 0.268333 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.282090 1.098130 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.419831 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.105613 -1.109777 2.666330 -1.484463 0.685991 0.671652 -0.037502 0.914635 -1.978363 -2.454658 0.386620 1.266096 1.358790 -0.312352 -0.352058 -1.501371 -2.072889 -1.045599 3.843944 -4.388203 2.299016 -0.842700 1.084130 -4.332449 -1.282711 0.150437 -2.585882 -4.383505 -0.688052 -0.583951 -0.477040 0.934392 3.265762 -1.012185 1.810546 0.935837 0.188180 -0.731422 -0.871803 3.945982 -3.708662 -0.667136 -2.365082 -1.122328 1.031655 0.856890 0.019625 0.632597 -2.935323 -1.512869 1.838960 2.476960 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.371667 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.282090 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.105613 -1.109777 2.666330 -1.566063 0.685991 0.671652 0.815148 0.914635 -2.326760 -2.454658 0.386620 1.266096 1.358790 -0.312352 -0.352058 -1.501371 -2.072889 -1.045599 3.373511 -4.388203 2.299016 -0.842700 1.084130 -4.332449 -1.282711 0.150437 -2.585882 -4.383505 -0.688052 -0.583951 -0.477040 0.934392 3.265762 -1.012185 1.810546 0.935837 0.188180 -0.731422 -0.871803 3.945982 -3.708662 -0.667136 -2.365082 -1.122328 1.031655 0.856890 -0.475710 1.456364 -2.935323 -1.512869 1.838960 2.476960 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.546667 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.169689 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.243561 -1.195814 3.367484 -1.484463 0.685991 0.671652 0.815148 0.914635 0.087855 -2.502993 0.706509 1.266096 1.358790 -0.312352 1.106243 -1.501371 -2.072889 0.515882 3.218672 -4.388203 2.299016 -0.842700 1.084130 -4.332449 -1.282711 0.193532 -2.585882 -4.383505 -0.688052 -2.281589 -0.876319 -1.366290 3.843185 -1.012185 1.810546 0.935837 0.188180 -1.169975 -0.871803 3.945982 -4.204120 -0.268608 -2.149086 -0.311570 -0.221826 -0.320197 0.019625 1.456364 -3.050819 -1.512869 1.838960 2.476960 -0.168827 0.470122 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.558333 
0.469489 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.419831 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.243561 -1.195814 3.367484 -1.484463 0.685991 1.008820 0.261807 0.914635 0.629696 -2.454658 0.386620 1.266096 -0.516754 -0.388331 1.106243 -1.306859 -2.807315 0.570590 1.738207 -5.368000 -0.444195 -0.383555 1.084130 -3.573525 -1.282711 -0.313999 -2.585882 -5.360634 -0.820562 -2.281589 -0.484470 0.934392 2.345140 -1.012185 0.840140 -0.531862 0.703343 0.099366 -0.871803 5.565892 -3.708662 -0.672200 -2.294064 -1.122328 1.031655 -0.320197 0.019625 1.456364 -2.080500 -1.247554 1.838960 2.476960 -0.168827 0.470122 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.538333 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.243561 -1.195814 1.695983 -1.891198 1.090581 0.671652 0.815148 0.914635 0.087855 -2.454658 0.386620 1.266096 -0.025973 -0.312352 0.108617 -1.306859 -1.619464 -0.771059 1.738207 -5.368000 -0.444195 -0.383555 1.084130 -3.573525 -1.282711 -0.313999 -2.585882 -4.383505 -0.688052 -2.281589 -0.876319 -1.366290 3.843185 -1.012185 1.137966 0.935837 0.188180 -1.169975 -0.871803 3.945982 -3.497448 -0.268608 -2.149086 -1.122328 -0.221826 -0.320197 0.019625 1.456364 -3.050819 -1.512869 1.838960 2.476960 -0.168827 0.470122 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.560000 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.243561 -1.195814 3.367484 -1.484463 -0.074866 -1.005223 0.261807 0.914635 0.087855 -2.454658 0.386620 1.266096 -0.516754 0.455150 1.106243 -1.501371 -2.741696 1.104507 3.843944 -4.388203 2.924757 -0.842700 1.084130 -4.332449 -0.314286 -1.165424 -2.585882 -5.360634 -0.820562 -2.281589 -0.876319 -1.366290 3.843185 -1.012185 1.810546 0.935837 0.188180 -1.169975 0.009748 3.945982 -2.383653 -0.268608 -2.149086 -1.122328 -0.193203 -0.320197 0.019625 1.456364 -2.080500 -1.512869 1.838960 2.476960 -0.168827 0.470122 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.565000 
0.469489 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.419831 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.243561 -1.195814 3.367484 -1.484463 0.685991 0.671652 0.815148 0.914635 0.087855 -2.454658 0.386620 1.266096 -0.025973 -0.312352 0.108617 -1.306859 -2.741696 -1.045599 3.843944 -4.388203 2.299016 -0.842700 1.084130 -4.332449 -1.282711 -0.313999 -2.585882 -4.383505 -0.688052 -2.281589 -0.876319 -1.366290 3.843185 -1.012185 1.137966 0.935837 0.188180 -1.169975 -0.871803 3.945982 -3.497448 -0.268608 -1.047381 -1.122328 -0.221826 -0.320197 0.019625 1.456364 -3.050819 -4.092865 1.838960 2.476960 -0.168827 0.470122 -0.450554 1.033321 -0.178696 0.069128 -1.938009 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.240000 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.282090 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.105613 -1.109777 2.666330 -1.484463 -0.074866 -1.005223 0.261807 3.258327 0.087855 -2.454658 0.386620 1.266096 -0.516754 0.455150 1.106243 -1.501371 -1.619464 -0.771059 1.738207 -5.632962 -0.444195 -0.383555 1.084130 -3.573525 -1.282711 0.150437 -2.585882 -4.383505 -0.688052 -0.583951 -0.477040 0.934392 3.265762 -1.012185 1.810546 0.935837 0.188180 -0.731422 -0.871803 3.945982 -3.708662 -0.667136 -2.365082 -1.122328 1.031655 0.856890 0.019625 1.456364 -2.935323 -1.512869 1.838960 1.555189 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.005643 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.110000 
0.495918 -0.657947 -0.635310 0.628602 0.603764 0.945414 0.433061 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.419831 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 0.105613 -1.109777 2.666330 -1.484463 0.685991 0.671652 0.815148 0.914635 -1.978363 -2.454658 0.386620 1.266096 1.358790 -0.312352 -0.352058 -1.501371 -2.072889 -1.045599 3.843944 -4.388203 2.299016 -0.842700 1.084130 -4.332449 -1.282711 0.150437 -2.585882 -4.383505 -0.688052 -0.583951 -0.477040 0.934392 3.265762 -1.012185 1.810546 0.935837 0.188180 -0.731422 -0.871803 3.945982 -3.708662 -0.704328 -2.365082 -1.122328 1.031655 0.856890 0.019625 1.456364 -2.935323 -1.512869 1.838960 2.476960 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.550000 
0.495918 -0.657947 -0.410872 0.628602 0.603764 0.945414 0.282090 0.255766 -0.975198 0.734787 0.457258 -0.423910 1.114247 0.653970 -0.529033 -0.876712 0.367650 0.727514 0.226779 0.383496 -0.380812 0.555254 0.611148 -0.931852 -0.073169 0.353735 1.303914 -1.109777 2.666330 -1.484463 0.685991 0.671652 0.815148 0.463423 -1.978363 -2.454658 0.386620 1.266096 1.358790 -0.312352 -0.352058 -1.501371 -2.072889 -1.045599 3.373511 -4.388203 2.299016 -0.262212 1.084130 -4.332449 -1.282711 0.150437 -2.585882 -4.383505 -0.688052 -0.583951 -0.477040 0.934392 3.265762 -1.012185 1.810546 0.935837 0.188180 -0.731422 -0.871803 3.945982 -3.708662 -0.667136 -2.365082 -1.122328 1.031655 0.856890 -0.475710 1.843431 -2.935323 -1.512869 1.838960 2.476960 -0.168827 0.525822 -0.450554 1.033321 -0.178696 0.069128 -0.146841 0.295606 0.179839 0.767287 0.883012 -0.125378 0.755465 0.485759 -0.126459 -0.566850 -0.920899 0.461613 0.387267 -0.619140 0.645027 0.240706 0.820376 1.215349 -0.688256 0.335489 0.553333 
